accs,plane,car,bird,cat,deer,dog,frog,horse,ship,truck,epochs_trained
0.4464,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,40
0.4649,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,50
0.4592,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,60
0.4329,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,10
0.5129,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,20
0.5427,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,30
0.5473,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,40
0.5514,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,50
0.5552,3187.0,3750.0,275.0,2784.0,919.0,3354.0,3467.0,3215.0,1751.0,3640.0,60
0.3959,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,10
0.4711,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,20
0.5264,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,30
0.5642,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,40
0.5738,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,50
0.5655,3014.0,751.0,1979.0,759.0,3441.0,2685.0,2964.0,2997.0,1749.0,3079.0,60
0.3885,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,10
0.4935,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,20
0.5328,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,30
0.5557,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,40
0.5659,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,50
0.5535,293.0,2149.0,2485.0,3256.0,3593.0,2754.0,3892.0,1462.0,1396.0,3792.0,60
0.2956,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,10
0.3333,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,20
0.3575,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,30
0.3617,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,40
0.3853,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,50
0.4149,2684.0,120.0,3700.0,1240.0,3422.0,3510.0,195.0,80.0,496.0,2165.0,60
0.3852,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,10
0.4719,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,20
0.4989,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,30
0.5215,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,40
0.5435,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,50
0.5527,385.0,1791.0,3051.0,2527.0,862.0,3794.0,3296.0,3962.0,1668.0,1995.0,60
0.3786,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,10
0.4578,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,20
0.497,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,30
0.5217,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,40
0.5364,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,50
0.5431,1974.0,213.0,3626.0,2914.0,2700.0,1124.0,2206.0,2423.0,2067.0,2159.0,60
0.27,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,10
0.347,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,20
0.373,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,30
0.3699,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,40
0.3736,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,50
0.4216,104.0,153.0,2242.0,935.0,3323.0,3360.0,91.0,1346.0,2803.0,1126.0,60
0.3578,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,10
0.4167,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,20
0.4824,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,30
0.5033,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,40
0.5207,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,50
0.5402,987.0,467.0,2498.0,3445.0,995.0,941.0,3213.0,3011.0,1917.0,1888.0,60
0.333,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,10
0.3925,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,20
0.4748,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,30
0.4995,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,40
0.4884,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,50
0.5051,955.0,46.0,2847.0,3521.0,3822.0,3414.0,2630.0,2829.0,1599.0,355.0,60
0.3453,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,10
0.4029,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,20
0.4289,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,30
0.4282,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,40
0.4569,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,50
0.4472,3239.0,111.0,2528.0,3703.0,806.0,2546.0,1654.0,2543.0,2687.0,117.0,60
0.4015,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,10
0.4714,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,20
0.5333,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,30
0.5603,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,40
0.5761,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,50
0.5699,2389.0,3812.0,1201.0,173.0,1151.0,3649.0,1712.0,1104.0,2243.0,3718.0,60
0.3199,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,10
0.3507,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,20
0.3989,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,30
0.417,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,40
0.4263,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,50
0.4295,1666.0,2060.0,471.0,1436.0,857.0,2935.0,2523.0,107.0,34.0,932.0,60
0.3752,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,10
0.4335,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,20
0.4768,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,30
0.5,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,40
0.5206,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,50
0.5106,724.0,1867.0,2670.0,66.0,852.0,2774.0,1372.0,3243.0,2210.0,1053.0,60
0.3985,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,10
0.5103,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,20
0.5547,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,30
0.5903,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,40
0.5899,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,50
0.5985,1900.0,3099.0,3704.0,2115.0,2694.0,718.0,4403.0,4069.0,1403.0,2844.0,60
0.4217,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,10
0.4976,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,20
0.5295,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,30
0.5517,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,40
0.5606,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,50
0.5558,1828.0,4064.0,1836.0,1387.0,3666.0,3051.0,4215.0,4.0,4137.0,3460.0,60
0.4313,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,10
0.5,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,20
0.5408,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,30
0.5555,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,40
0.5532,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,50
0.5549,4115.0,4269.0,2844.0,2257.0,4193.0,4473.0,2182.0,2660.0,2615.0,625.0,60
0.3494,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,10
0.4019,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,20
0.4159,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,30
0.4601,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,40
0.4647,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,50
0.4753,66.0,306.0,611.0,487.0,3426.0,1719.0,1434.0,2708.0,4095.0,3374.0,60
0.4172,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,10
0.457,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,20
0.5006,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,30
0.5283,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,40
0.5453,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,50
0.534,4044.0,3727.0,1282.0,1236.0,3660.0,3966.0,267.0,4316.0,2591.0,3594.0,60
0.4139,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,10
0.4858,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,20
0.5158,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,30
0.5456,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,40
0.5535,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,50
0.5432,2513.0,3297.0,3242.0,3411.0,1252.0,3153.0,2705.0,3669.0,862.0,791.0,60
0.3007,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,10
0.4001,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,20
0.4623,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,30
0.4853,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,40
0.503,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,50
0.5123,168.0,1214.0,949.0,4130.0,4194.0,1446.0,3423.0,1406.0,4209.0,428.0,60
0.4517,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,10
0.5213,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,20
0.5724,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,30
0.5818,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,40
0.6088,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,50
0.606,2974.0,3689.0,3541.0,2034.0,3618.0,1716.0,2930.0,1209.0,3262.0,3118.0,60
0.3298,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,10
0.4051,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,20
0.4383,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,30
0.4617,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,40
0.4698,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,50
0.469,2450.0,2609.0,3094.0,1031.0,4452.0,3298.0,17.0,1401.0,299.0,1250.0,60
0.3609,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,10
0.4036,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,20
0.4664,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,30
0.4902,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,40
0.5041,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,50
0.4926,533.0,3266.0,1483.0,2875.0,1135.0,2232.0,4327.0,43.0,4152.0,1737.0,60
0.4169,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,10
0.4795,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,20
0.4892,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,30
0.5466,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,40
0.5513,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,50
0.5614,2601.0,1142.0,741.0,3210.0,4209.0,571.0,4405.0,1753.0,3543.0,3750.0,60
0.3116,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,10
0.4015,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,20
0.4495,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,30
0.4962,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,40
0.5227,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,50
0.5301,2552.0,787.0,2770.0,3305.0,2021.0,827.0,359.0,840.0,2046.0,1581.0,60
0.3567,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,10
0.449,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,20
0.4908,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,30
0.5197,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,40
0.5311,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,50
0.5302,4168.0,2489.0,214.0,3250.0,1102.0,361.0,3245.0,2311.0,1779.0,3221.0,60
0.4133,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,10
0.5046,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,20
0.538,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,30
0.5564,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,40
0.5649,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,50
0.567,3638.0,3586.0,1767.0,3915.0,1724.0,683.0,1302.0,1384.0,4272.0,2034.0,60
0.3809,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,10
0.4468,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,20
0.4862,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,30
0.5103,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,40
0.5135,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,50
0.4894,3537.0,1835.0,2724.0,3626.0,3679.0,83.0,120.0,2755.0,1570.0,1815.0,60
0.3719,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,10
0.4289,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,20
0.4581,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,30
0.4935,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,40
0.4995,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,50
0.5059,3379.0,4216.0,2482.0,1495.0,1150.0,314.0,2533.0,47.0,4020.0,4383.0,60
0.3448,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,10
0.4045,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,20
0.459,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,30
0.4795,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,40
0.5295,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,50
0.5243,3538.0,244.0,3681.0,1755.0,2179.0,615.0,908.0,2986.0,860.0,3195.0,60
0.4004,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,10
0.459,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,20
0.5124,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,30
0.5401,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,40
0.5457,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,50
0.538,2041.0,1948.0,3889.0,3312.0,3119.0,4154.0,3876.0,2279.0,1199.0,110.0,60
0.3699,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,10
0.4619,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,20
0.5179,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,30
0.5251,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,40
0.5318,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,50
0.5623,1789.0,3509.0,4493.0,957.0,1309.0,3468.0,3112.0,564.0,2524.0,1182.0,60
0.2903,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,10
0.3529,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,20
0.3831,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,30
0.4049,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,40
0.4259,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,50
0.4166,890.0,1156.0,224.0,3478.0,504.0,2477.0,2977.0,197.0,4210.0,36.0,60
0.3633,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,10
0.4496,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,20
0.5116,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,30
0.5404,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,40
0.5459,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,50
0.5491,1129.0,4157.0,1137.0,4420.0,1218.0,823.0,2170.0,685.0,4098.0,3773.0,60
0.3478,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,10
0.4429,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,20
0.4916,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,30
0.5196,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,40
0.5079,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,50
0.5331,3085.0,2188.0,1093.0,1793.0,3548.0,879.0,2650.0,164.0,1821.0,3529.0,60
0.3995,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,10
0.463,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,20
0.5232,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,30
0.5175,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,40
0.5538,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,50
0.5482,3341.0,2321.0,2937.0,1159.0,1507.0,3573.0,1982.0,2129.0,890.0,846.0,60
0.3973,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,10
0.4918,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,20
0.5387,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,30
0.5645,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,40
0.5716,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,50
0.565,744.0,3973.0,2276.0,3712.0,2708.0,2964.0,2768.0,562.0,2335.0,3584.0,60
0.3866,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,10
0.4671,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,20
0.506,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,30
0.5278,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,40
0.5402,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,50
0.5339,2666.0,883.0,2792.0,387.0,1450.0,222.0,2486.0,4314.0,4315.0,1767.0,60
0.4024,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,10
0.4613,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,20
0.4919,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,30
0.5057,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,40
0.5106,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,50
0.5168,1562.0,2875.0,298.0,4112.0,637.0,85.0,3861.0,4352.0,2325.0,2156.0,60
0.2742,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,10
0.3606,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,20
0.4245,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,30
0.4597,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,40
0.4467,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,50
0.4715,2622.0,676.0,400.0,2924.0,382.0,733.0,2092.0,1116.0,1144.0,390.0,60
0.3885,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,10
0.4415,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,20
0.4782,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,30
0.5022,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,40
0.526,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,50
0.5319,1711.0,292.0,2844.0,2224.0,4133.0,2343.0,254.0,2348.0,4333.0,3978.0,60
0.334,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,10
0.4129,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,20
0.4635,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,30
0.5136,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,40
0.531,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,50
0.5476,3100.0,1245.0,1780.0,198.0,2197.0,3502.0,2009.0,678.0,1016.0,2116.0,60
0.3673,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,10
